tokens,type_token_ratio,avg_sentence_len,stopword_ratio,sections,layers,training_hours,flops_per_hour,energy_kwh
10.0,0.7,10.0,0.0,0.0,25,9.171809267262896,2.483022237879396e+20,0.8283972067888514
35.0,0.4,35.0,0.0,0.0,59,7.012588439965173,4.6873893289067276e+20,2.9526956986274584
5.0,1.0,5.0,0.0,0.0,30,5.814392152716273,6.610400394257327e+19,0.1772835600741724
15.0,0.6666666666666666,15.0,0.0,0.0,11,3.5902553367528007,7.322746561235442e+19,0.04277688305922687
39.0,0.3076923076923077,39.0,0.0,0.0,47,3.1020857685309315,5.239926044643953e+19,0.11578566667432832
19.0,0.631578947368421,19.0,0.0,0.0,28,7.551308388469352,4.680262695091813e+20,1.4795508046763435
36.0,0.3333333333333333,36.0,0.0,0.0,50,4.17038644970706,3.9674887567638634e+19,0.12437047615180796
23.0,0.4782608695652174,23.0,0.0,0.0,58,5.2963666393205875,3.16899456237794e+20,1.424985882312547
17.0,0.6470588235294118,17.0,0.0,0.0,43,7.66474923260291,1.0437395509245596e+20,0.5112954169554674
22.0,0.5,22.0,0.0,0.0,11,9.01125454818873,8.449619959831747e+19,0.1227023113469754
29.0,0.41379310344827586,29.0,0.0,0.0,25,7.259166665593644,2.1757922153773826e+20,0.5855856087032852
26.0,0.46153846153846156,26.0,0.0,0.0,21,7.071860143192616,1.7378659445303624e+20,0.38187222278036864
9.0,0.6666666666666666,9.0,0.0,0.0,50,1.9257371401577297,4.890963299414138e+20,0.6753999730760318
17.0,0.5294117647058824,17.0,0.0,0.0,15,5.7603734738340435,1.8285017053781967e+20,0.2273934475935393
21.0,0.5238095238095238,21.0,0.0,0.0,14,9.891213630696232,2.5261223605181874e+20,0.5131793390763274
37.0,0.2702702702702703,37.0,0.0,0.0,40,2.850754829062347,4.230712804004667e+19,0.0716700431395123
14.0,0.6428571428571429,14.0,0.0,0.0,17,5.371511467460019,2.7241579518064466e+20,0.36372028337456286
36.0,0.3888888888888889,36.0,0.0,0.0,56,4.0133981677833575,4.043733942254908e+20,1.3864712751012966
29.0,0.41379310344827586,29.0,0.0,0.0,18,3.557159161828447,4.4314924732221266e+20,0.42079640316412403
22.0,0.45454545454545453,22.0,0.0,0.0,23,2.625834216621052,2.350500763827342e+20,0.2053853647816068
14.0,0.6428571428571429,14.0,0.0,0.0,29,8.14523512864126,4.286085852905911e+20,1.4803087167318851
6.0,1.0,6.0,0.0,0.0,24,4.8543049258661926,5.7931090780670886e+19,0.10427458849831246
22.0,0.45454545454545453,22.0,0.0,0.0,24,6.677180165108013,3.401979174200725e+20,0.7887692017241252
15.0,0.8,15.0,0.0,0.0,50,1.4393437703364675,4.036070560656551e+20,0.44513707751340054
27.0,0.5185185185185185,27.0,0.0,0.0,50,3.606351455639178,1.7942309978270192e+19,0.048850242498373976
36.0,0.3611111111111111,36.0,0.0,0.0,24,5.026292739585209,7.459714153686447e+19,0.13628076203665399
20.0,0.5,20.0,0.0,0.0,41,6.7881071886662765,2.528474905147469e+20,1.0203735635256324
17.0,0.5882352941176471,17.0,0.0,0.0,50,7.952838873692484,1.9070745986408654e+20,1.1092848324254503
5.0,0.8,5.0,0.0,0.0,15,2.4210632007627626,4.7079229887155654e+20,0.24919269057384397
16.0,0.625,16.0,0.0,0.0,26,7.693732835636531,3.5804155124334862e+19,0.10528371822293235
39.0,0.3333333333333333,39.0,0.0,0.0,16,2.1305763313301607,2.142408905628519e+20,0.11143626411134386
9.0,0.7777777777777778,9.0,0.0,0.0,4,0.8930256636714026,2.3829782850866876e+20,0.012586297166357072
27.0,0.4444444444444444,27.0,0.0,0.0,25,3.9535590891921557,8.663891306698198e+19,0.1267606499752336
8.0,0.75,8.0,0.0,0.0,26,9.536478784840645,2.1740657899988432e+20,0.7870221094692009
12.0,0.75,12.0,0.0,0.0,41,2.0373969860662418,2.5563360242867896e+20,0.3181732944045352
37.0,0.35135135135135137,37.0,0.0,0.0,43,4.680201191448438,4.1432779535382256e+20,1.2657863774243974
20.0,0.5,20.0,0.0,0.0,4,4.864760583270134,3.520679784067549e+20,0.09933813259111735
5.0,0.8,5.0,0.0,0.0,47,3.6755838076247045,2.4017651943567324e+20,0.6047324839025984
14.0,0.7142857142857143,14.0,0.0,0.0,5,6.287873484901644,3.6529173059721495e+20,0.1712016923724194
35.0,0.34285714285714286,35.0,0.0,0.0,2,2.230650705350965,2.6751545237254508e+20,0.017897743593437813
33.0,0.3939393939393939,33.0,0.0,0.0,9,5.933741010301776,4.7724844966730124e+20,0.38359592332538367
11.0,0.6363636363636364,11.0,0.0,0.0,28,4.257868839918588,2.7542302828032344e+20,0.4718685851362014
10.0,0.7,10.0,0.0,0.0,49,3.3117802754432586,3.829368080180473e+19,0.09041650205243426
8.0,0.75,8.0,0.0,0.0,42,0.9169634017714763,1.4373108190114264e+20,0.08081739415198469
25.0,0.4,25.0,0.0,0.0,3,2.3696698292364973,4.15993328651617e+20,0.04280692503001366
32.0,0.40625,32.0,0.0,0.0,2,5.459078755107041,1.4044504461643574e+20,0.023039351807735628
19.0,0.5789473684210527,19.0,0.0,0.0,54,8.774814535851073,1.4576034535827535e+20,1.0181032836136694
38.0,0.34210526315789475,38.0,0.0,0.0,7,7.691685096460987,4.189054332775078e+20,0.3432457151915468
38.0,0.34210526315789475,38.0,0.0,0.0,32,3.3125804796439815,2.1646225244168765e+20,0.34919513591247875
19.0,0.5789473684210527,19.0,0.0,0.0,6,3.9016299671278425,3.6428055362329025e+20,0.12570543645559845
30.0,0.36666666666666664,30.0,0.0,0.0,18,8.17801874950947,4.174018597015279e+19,0.09042415101771205
10.0,0.7,10.0,0.0,0.0,32,3.2944461268097034,1.5106162979936233e+20,0.231712545199684
17.0,0.5294117647058824,17.0,0.0,0.0,5,1.846729565940385,1.9558661130514588e+19,0.0025992802352366013
11.0,0.7272727272727273,11.0,0.0,0.0,22,6.518523601145614,1.95679737406802e+20,0.4134672590909006
12.0,0.6666666666666666,12.0,0.0,0.0,34,6.272356292068846,3.284635881817685e+20,1.0203685212612217
10.0,0.9,10.0,0.0,0.0,36,4.353317780535283,1.5830255049486166e+20,0.380819486675562
20.0,0.55,20.0,0.0,0.0,23,0.577009101417361,1.2479280959645426e+20,0.02434542704055894
23.0,0.5217391304347826,23.0,0.0,0.0,5,0.9789932120651441,3.491769119913623e+20,0.025316731368214867
25.0,0.48,25.0,0.0,0.0,47,2.834437632550697,4.265159025217046e+20,0.8406495043118676
17.0,0.5294117647058824,17.0,0.0,0.0,37,4.711037852485879,3.549700263990187e+20,0.8905343508281298
22.0,0.5454545454545454,22.0,0.0,0.0,7,0.968395437416588,1.5347306226124227e+20,0.015430405043067424
15.0,0.6666666666666666,15.0,0.0,0.0,38,5.0621330510880345,2.089712837605656e+20,0.5945944819161799
6.0,1.0,6.0,0.0,0.0,12,2.6061995109076412,4.8118099484146624e+20,0.23250155105093362
21.0,0.5714285714285714,21.0,0.0,0.0,38,4.36116629021426,2.6022430366922195e+20,0.6408756673548631
8.0,1.0,8.0,0.0,0.0,29,1.3640406282548527,1.6851581915145834e+20,0.10398976053898933
25.0,0.48,25.0,0.0,0.0,15,1.0440121760735364,2.8922621053647946e+20,0.0670115154912038
8.0,0.75,8.0,0.0,0.0,11,7.818354957628038,4.340740375507916e+20,0.5450354314961336
5.0,0.8,5.0,0.0,0.0,5,8.090946111143028,1.9397772994966004e+19,0.01143746423442994
35.0,0.37142857142857144,35.0,0.0,0.0,6,6.644494494499839,1.7920700707741195e+20,0.10795758902391242
24.0,0.5416666666666666,24.0,0.0,0.0,33,2.0932730766065633,3.573105313763428e+20,0.36941177171560124
20.0,0.55,20.0,0.0,0.0,25,8.952048990301535,4.6031368445172004e+20,1.5143758653883646
24.0,0.5416666666666666,24.0,0.0,0.0,52,5.693254493499671,1.2221785011721006e+20,0.541531429642993
10.0,0.7,10.0,0.0,0.0,24,4.189869461690176,3.564989113968465e+20,0.5215944185740137
18.0,0.5555555555555556,18.0,0.0,0.0,38,4.58202882014975,2.7102773546786823e+20,0.6876713563867113
29.0,0.41379310344827586,29.0,0.0,0.0,31,1.4941486446793193,1.735601465080593e+20,0.11922071091867781
10.0,0.9,10.0,0.0,0.0,29,0.7840740634293597,3.543757242562073e+20,0.12368796079585236
14.0,0.6428571428571429,14.0,0.0,0.0,15,3.8566126201283373,4.8771249015324266e+20,0.4125256544818745
36.0,0.3888888888888889,36.0,0.0,0.0,27,9.304197729550069,1.036058208666944e+20,0.3970588489254128
35.0,0.4,35.0,0.0,0.0,5,4.507878759653114,2.1822535971155306e+20,0.0748867099364468
28.0,0.42857142857142855,28.0,0.0,0.0,46,6.348963462304732,4.850743325933906e+20,2.0986966564682428
14.0,0.5,14.0,0.0,0.0,51,1.1580599472338167,3.0177858977601965e+20,0.25041824432441984
19.0,0.42105263157894735,19.0,0.0,0.0,13,6.017606020337698,1.4737870053004152e+20,0.16266890360628208
33.0,0.3939393939393939,33.0,0.0,0.0,54,7.176198930399134,2.234770461529003e+19,0.1303405388102497
30.0,0.4,30.0,0.0,0.0,50,9.433145451076204,4.281646884254415e+19,0.29989127888269457
15.0,0.6666666666666666,15.0,0.0,0.0,25,7.5512758959260635,1.7601248636616917e+20,0.4914970731416647
26.0,0.4230769230769231,26.0,0.0,0.0,57,8.47444378272042,3.957763736751867e+20,2.7992742713857814
7.0,0.7142857142857143,7.0,0.0,0.0,43,5.720683439256106,2.555052807892577e+20,0.9039405119994706
32.0,0.40625,32.0,0.0,0.0,20,2.448306783432491,2.1784730689653907e+19,0.01602737902878025
31.0,0.41935483870967744,31.0,0.0,0.0,45,7.821886272267582,3.9564023804943965e+20,2.089227656921162
10.0,0.9,10.0,0.0,0.0,55,2.0649358775075095,3.599819274926963e+19,0.06275644550492088
37.0,0.35135135135135137,37.0,0.0,0.0,24,6.1291754686659115,2.4398816488746838e+20,0.5448355371498419
37.0,0.35135135135135137,37.0,0.0,0.0,52,3.363444255088223,1.153498751770874e+20,0.30625844748936104
36.0,0.3611111111111111,36.0,0.0,0.0,3,2.125862794615627,4.2206542446542914e+20,0.04076520293694324
5.0,0.8,5.0,0.0,0.0,46,1.6161286678943005,3.316585529358331e+20,0.35936314118870766
11.0,0.8181818181818182,11.0,0.0,0.0,37,1.0646404747513405,3.840296690167756e+20,0.228392085865914
6.0,0.5,6.0,0.0,0.0,10,8.875251847774349,3.467006160443815e+20,0.41386393558668805
17.0,0.5294117647058824,17.0,0.0,0.0,46,4.4558632479990266,4.226175827812623e+20,1.2467458253915746
25.0,0.44,25.0,0.0,0.0,29,4.429740337019288,2.436699359514542e+20,0.458111235477943
9.0,0.5555555555555556,9.0,0.0,0.0,47,9.255423599111266,3.457440422837173e+20,2.0901471655423736
31.0,0.41935483870967744,31.0,0.0,0.0,13,7.699934747792514,1.914381145691811e+20,0.28748825472817524
25.0,0.44,25.0,0.0,0.0,6,9.533756610254427,3.60417525241355e+20,0.30172683554436824
30.0,0.43333333333333335,30.0,0.0,0.0,55,8.747981199805436,1.0752512240549308e+20,0.7751556510772419
23.0,0.5217391304347826,23.0,0.0,0.0,11,3.581280175547406,3.053771842196795e+20,0.17818863406217955
23.0,0.43478260869565216,23.0,0.0,0.0,44,3.9631317022042847,4.265501881407301e+20,1.075854767832824
22.0,0.5,22.0,0.0,0.0,40,4.226664389323533,4.342206099193765e+20,1.0754886063871518
27.0,0.4074074074074074,27.0,0.0,0.0,35,6.150916975768722,3.665615917166658e+20,1.156457598294759
29.0,0.41379310344827586,29.0,0.0,0.0,42,3.688188244687727,1.727721628662623e+20,0.3969011340859327
11.0,0.6363636363636364,11.0,0.0,0.0,7,0.8999195784568765,2.9716936227898958e+19,0.0026901486463258117
26.0,0.38461538461538464,26.0,0.0,0.0,27,1.5772013590507339,3.504452841358423e+20,0.2162187733442429
34.0,0.38235294117647056,34.0,0.0,0.0,17,9.221856867363961,2.3123591482313005e+20,0.5466470229059571
29.0,0.41379310344827586,29.0,0.0,0.0,3,5.796732051238913,2.340449657389344e+20,0.06036010474742817
39.0,0.3333333333333333,39.0,0.0,0.0,40,2.927853103431983,6.5122362504601936e+19,0.116371470045826
16.0,0.625,16.0,0.0,0.0,45,8.793102037712368,7.353956859996956e+19,0.4277529755316246
37.0,0.35135135135135137,37.0,0.0,0.0,28,9.73782070045462,8.299603828030303e+19,0.34352673152907753
36.0,0.3333333333333333,36.0,0.0,0.0,48,2.597322801162631,1.4160004582590264e+20,0.2653907895661599
29.0,0.4827586206896552,29.0,0.0,0.0,27,9.472892179754746,2.4077372059437223e+20,0.9302633558058497
7.0,0.8571428571428571,7.0,0.0,0.0,15,8.440492731261287,3.0720584196947843e+20,0.5816121346616006
37.0,0.3783783783783784,37.0,0.0,0.0,43,0.577010927352212,3.031558927355254e+20,0.11499627409309088
9.0,0.7777777777777778,9.0,0.0,0.0,36,2.638650519958917,4.2925456976756356e+20,0.6029110820928564
26.0,0.46153846153846156,26.0,0.0,0.0,13,3.0742705728397426,4.903294228535793e+20,0.2899494124703274
9.0,0.8888888888888888,9.0,0.0,0.0,32,4.145429486529711,8.009481583937995e+19,0.1618227818800845
11.0,0.6363636363636364,11.0,0.0,0.0,30,6.394885964781689,3.965528046969275e+20,1.0932653665240029
33.0,0.3939393939393939,33.0,0.0,0.0,49,6.9121422999363835,1.3405059769249148e+20,0.6833384617123472
11.0,0.6363636363636364,11.0,0.0,0.0,13,9.637714389235928,3.097995014514585e+20,0.5577873030060254
27.0,0.4444444444444444,27.0,0.0,0.0,49,2.5811793173188633,4.3606352454155135e+20,0.8164079717738816
36.0,0.3333333333333333,36.0,0.0,0.0,24,7.833947652788875,9.520882223765964e+19,0.26910662336125735
16.0,0.6875,16.0,0.0,0.0,25,6.193514231345915,4.603850780632336e+20,1.0657113229153716
33.0,0.3939393939393939,33.0,0.0,0.0,22,4.692732662466543,3.673099504182218e+20,0.5707416267853572
28.0,0.39285714285714285,28.0,0.0,0.0,31,5.283736887976072,2.3019356617261e+20,0.5531825368303819
22.0,0.5454545454545454,22.0,0.0,0.0,20,4.33758468101157,9.113854787096258e+19,0.11726663406873583
16.0,0.5625,16.0,0.0,0.0,36,7.169679274001363,1.631415822059375e+20,0.6084638013123777
39.0,0.3333333333333333,39.0,0.0,0.0,31,4.309039778930252,2.945852150931423e+20,0.6004270391490193
17.0,0.5294117647058824,17.0,0.0,0.0,3,6.322072780091396,2.1413831109345188e+20,0.058454209879403925
28.0,0.4642857142857143,28.0,0.0,0.0,55,5.9812400852343,2.61411824686989e+20,1.286257129258315
8.0,0.875,8.0,0.0,0.0,9,4.968285747581399,3.4784551754636945e+20,0.234861826504537
6.0,1.0,6.0,0.0,0.0,37,1.9947018615220549,4.6574828320799965e+19,0.05310794092803488
35.0,0.37142857142857144,35.0,0.0,0.0,18,2.090597912352689,2.4698974729453984e+20,0.1404452117591544
22.0,0.5909090909090909,22.0,0.0,0.0,43,3.109223133989933,3.7111106804118415e+20,0.7449208768507289
24.0,0.5,24.0,0.0,0.0,33,2.0872897181338335,1.1953809206322356e+20,0.1218609919307798
18.0,0.5555555555555556,18.0,0.0,0.0,12,7.58552877138761,1.564974123257559e+20,0.2075869520896487
24.0,0.5,24.0,0.0,0.0,27,4.729379380251899,2.1088491486739526e+19,0.03985429652848225
36.0,0.3611111111111111,36.0,0.0,0.0,41,4.917342492008732,2.4449050506048733e+20,0.7464997363623029
15.0,0.6666666666666666,15.0,0.0,0.0,46,5.492581711096501,2.386911915437411e+19,0.08920472566894928
22.0,0.5454545454545454,22.0,0.0,0.0,16,7.607036505462197,2.924513131418134e+20,0.5279386429674362
32.0,0.40625,32.0,0.0,0.0,19,3.539610901995922,1.9744830708389695e+20,0.1995156742310771
25.0,0.44,25.0,0.0,0.0,57,1.494903298893533,8.237153679715323e+19,0.10272067187456546
12.0,0.6666666666666666,12.0,0.0,0.0,42,0.5545822105580376,2.7794975829309758e+20,0.09430651752521842
29.0,0.41379310344827586,29.0,0.0,0.0,44,7.902160333592643,2.9866517510955624e+20,1.540030421313643
35.0,0.37142857142857144,35.0,0.0,0.0,4,7.222560254699998,3.811479968198259e+19,0.016639098803025904
16.0,0.4375,16.0,0.0,0.0,10,7.956392571002294,2.7868734694231114e+20,0.309319758189758
17.0,0.5294117647058824,17.0,0.0,0.0,6,6.003045907238892,3.7910904844264525e+20,0.1965294961314432
31.0,0.3548387096774194,31.0,0.0,0.0,54,7.127772181460627,3.705391044968028e+20,2.102845627715267
12.0,0.8333333333333334,12.0,0.0,0.0,13,0.7492869219011308,3.811970434311095e+20,0.05656346080875126
32.0,0.40625,32.0,0.0,0.0,45,9.656799155365727,5.36387632764075e+19,0.35021839174356023
31.0,0.3870967741935484,31.0,0.0,0.0,24,6.547678619391755,1.937152969353972e+20,0.4527645275596523
21.0,0.42857142857142855,21.0,0.0,0.0,35,9.45192046343035,1.51282501517104e+20,0.7151338246957052
25.0,0.48,25.0,0.0,0.0,43,5.143407901549113,2.22352237349708e+20,0.72757186479647
12.0,0.8333333333333334,12.0,0.0,0.0,47,4.1523880715501384,1.6283941673095135e+20,0.4841169362723172
27.0,0.48148148148148145,27.0,0.0,0.0,48,1.267239263768317,4.519550209869632e+20,0.4110201971375221
5.0,0.6,5.0,0.0,0.0,36,0.7591030733104311,7.11996267382775e+19,0.026802331530341113
30.0,0.43333333333333335,30.0,0.0,0.0,8,7.441129862587047,1.6783997926233393e+19,0.014970376727474992
28.0,0.4642857142857143,28.0,0.0,0.0,16,4.485289258990466,3.4563627038863065e+20,0.3710038280441044
33.0,0.42424242424242425,33.0,0.0,0.0,53,9.792323863399986,4.830106408509623e+19,0.3803297546311952
6.0,0.5,6.0,0.0,0.0,27,8.600990105272961,2.2673889458033086e+20,0.7082074997703565
28.0,0.42857142857142855,28.0,0.0,0.0,29,7.202906230099532,3.9323782802597636e+20,1.216863218166793
36.0,0.3888888888888889,36.0,0.0,0.0,45,6.453145758370585,2.8851735660777026e+20,1.278156287700677
15.0,0.7333333333333333,15.0,0.0,0.0,15,4.969371770921292,1.1261501188524207e+20,0.12640549136342366
27.0,0.4074074074074074,27.0,0.0,0.0,22,2.4884828513045223,7.489980914820225e+19,0.06009147870043418
17.0,0.5294117647058824,17.0,0.0,0.0,29,4.6527884352104705,3.19011197525002e+20,0.6195236732062844
15.0,0.6666666666666666,15.0,0.0,0.0,6,8.16459469771488,2.2802750764999026e+20,0.16523050596543712
22.0,0.5,22.0,0.0,0.0,24,1.043561230749863,3.8118894268899905e+20,0.13986437116675898
11.0,0.8181818181818182,11.0,0.0,0.0,57,3.9196238902615677,3.927045455531767e+20,1.3246366164740522
16.0,0.5,16.0,0.0,0.0,6,1.5388113050318437,2.8893069245293678e+20,0.03788075631615037
5.0,0.8,5.0,0.0,0.0,53,0.6883733385431776,3.275169026911533e+20,0.174157504287563
26.0,0.4230769230769231,26.0,0.0,0.0,6,1.6645438174619227,2.7072121393687534e+20,0.03958934350004234
33.0,0.3333333333333333,33.0,0.0,0.0,49,2.2244395680229756,3.502814529888426e+20,0.5653794460008137
12.0,0.6666666666666666,12.0,0.0,0.0,56,2.2341007376544697,3.5239783729923634e+20,0.6422205462937112
18.0,0.5,18.0,0.0,0.0,41,5.5858249776301685,4.0552983582413967e+20,1.3327414139791378
27.0,0.4074074074074074,27.0,0.0,0.0,55,4.447905682931795,1.2334933276705204e+20,0.4422113757782305
22.0,0.5454545454545454,22.0,0.0,0.0,54,0.5156153857155086,2.547513297221638e+20,0.10520357069279264
19.0,0.631578947368421,19.0,0.0,0.0,4,8.106786524022693,6.724523952311282e+19,0.03260240870656467
37.0,0.3783783783783784,37.0,0.0,0.0,39,5.973761048308968,3.837510053206412e+19,0.1366870093502303
6.0,0.6666666666666666,6.0,0.0,0.0,54,7.0428500666595095,3.765826585154835e+19,0.20217836482014728
25.0,0.52,25.0,0.0,0.0,33,1.3115415684260923,1.2098020144648892e+20,0.07830630297476503
25.0,0.48,25.0,0.0,0.0,15,8.875283544054716,5.004035820430451e+19,0.09856185645387912
21.0,0.47619047619047616,21.0,0.0,0.0,44,5.052563253339289,2.962768008641564e+20,0.9537257378254885
27.0,0.48148148148148145,27.0,0.0,0.0,28,1.0438207702332751,2.9873502146112664e+20,0.13053837270766716
21.0,0.5238095238095238,21.0,0.0,0.0,33,7.334060837819802,3.4002048856698716e+20,1.2072596834443938
28.0,0.39285714285714285,28.0,0.0,0.0,29,9.774129223230132,2.1973112031706844e+20,0.9137766327323138
10.0,0.8,10.0,0.0,0.0,11,6.638876183396027,1.4875665527802407e+20,0.16240704025602715
36.0,0.3888888888888889,36.0,0.0,0.0,23,0.6094297267758473,3.37600710300619e+20,0.0721909654541588
23.0,0.5217391304347826,23.0,0.0,0.0,59,3.4998845967808347,3.744488854564107e+20,1.1452774424383387
12.0,0.75,12.0,0.0,0.0,49,3.819634968976396,3.2763241801545594e+20,0.9136735994242354
33.0,0.36363636363636365,33.0,0.0,0.0,40,8.310834489728315,4.892746123460646e+20,2.428308676665906
36.0,0.3888888888888889,36.0,0.0,0.0,19,8.191520450008536,3.654798219623668e+20,0.8677798334480964
17.0,0.6470588235294118,17.0,0.0,0.0,57,8.603278728704902,2.709743235284861e+20,1.975060224222231
26.0,0.5,26.0,0.0,0.0,53,2.6337659178127413,4.7953168796848665e+20,1.0007176202715293
20.0,0.6,20.0,0.0,0.0,58,4.858758562919008,7.522354251307552e+19,0.31585907766545435
18.0,0.5555555555555556,18.0,0.0,0.0,11,3.9288553464648555,4.478040631768653e+20,0.2820152150536025
19.0,0.5789473684210527,19.0,0.0,0.0,12,6.734245823692524,2.3445472415015286e+20,0.2792864998913073
25.0,0.4,25.0,0.0,0.0,17,4.707508011736939,3.88258046715239e+20,0.4497581345111123
32.0,0.4375,32.0,0.0,0.0,8,8.585791687891463,4.0002930893261726e+19,0.04162696798442518
12.0,0.75,12.0,0.0,0.0,34,8.383066786476457,2.1715982855793385e+19,0.09222477443549987
20.0,0.5,20.0,0.0,0.0,33,4.163073930048107,4.058126702326783e+20,0.8083913687839654
11.0,0.8181818181818182,11.0,0.0,0.0,19,4.056407886646903,5.858274689519955e+19,0.06816736815796447
39.0,0.358974358974359,39.0,0.0,0.0,18,1.6496390236011922,2.9025752905059533e+20,0.13239192897865226
34.0,0.35294117647058826,34.0,0.0,0.0,8,6.209524350861629,2.5875799802754377e+20,0.19232020998747992
12.0,0.8333333333333334,12.0,0.0,0.0,39,9.2035231873067,1.8645189321504247e+20,1.0194841090102469
19.0,0.5789473684210527,19.0,0.0,0.0,6,9.435248342034253,1.5552138384758237e+20,0.12978229258850185
19.0,0.5263157894736842,19.0,0.0,0.0,4,6.231209850883034,4.859995148362331e+20,0.17601175948188952
